🕙	clock10	clock10	clock10 ten o’clock
🕥	clock1030	clock1030	clock1030 ten-thirty
🕚	clock11	clock11	clock11 eleven o’clock
🕦	clock1130	clock1130	clock1130 eleven-thirty
🌑	new_moon	new_moon	new_moon new moon
🌒	waxing_crescent_moon	waxing_crescent_moon	waxing_crescent_moon waxing crescent moon
🌓	first_quarter_moon	first_quarter_moon	first_quarter_moon first quarter moon
🌔	moon	moon,waxing_gibbous_moon	moon waxing_gibbous_moon waxing gibbous moon
🌕	full_moon	full_moon	full_moon full moon
🌖	waning_gibbous_moon	waning_gibbous_moon	waning_gibbous_moon waning gibbous moon
🌗	last_quarter_moon	last_quarter_moon	last_quarter_moon last quarter moon
🌘	waning_crescent_moon	waning_crescent_moon	waning_crescent_moon waning crescent moon
🌙	crescent_moon	crescent_moon	crescent_moon crescent moon night
🌚	new_moon_with_face	new_moon_with_face	new_moon_with_face new moon face
🌛	first_quarter_moon_with_face	first_quarter_moon_with_face	first_quarter_moon_with_face first quarter moon face
🌜	last_quarter_moon_with_face	last_quarter_moon_with_face	last_quarter_moon_with_face last quarter moon face
🌡️	thermometer	thermometer	thermometer thermometer
☀️	sunny	sunny	sunny sun weather
🌝	full_moon_with_face	full_moon_with_face	full_moon_with_face full moon face
🌞	sun_with_face	sun_with_face	sun_with_face sun with face summer
🪐	ringed_planet	ringed_planet	ringed_planet ringed planet
⭐	star	star	star star
🌟	star2	star2	star2 glowing star
🌠	stars	stars	stars shooting star
🌌	milky_way	milky_way	milky_way milky way
☁️	cloud	cloud	cloud cloud
⛅	partly_sunny	partly_sunny	partly_sunny sun behind cloud weather cloud
⛈️	cloud_with_lightning_and_rain	cloud_with_lightning_and_rain	cloud_with_lightning_and_rain cloud with lightning and rain
🌤️	sun_behind_small_cloud	sun_behind_small_cloud	sun_behind_small_cloud sun behind small cloud
🌥️	sun_behind_large_cloud	sun_behind_large_cloud	sun_behind_large_cloud sun behind large cloud
🌦️	sun_behind_rain_cloud	sun_behind_rain_cloud	sun_behind_rain_cloud sun behind rain cloud
🌧️	cloud_with_rain	cloud_with_rain	cloud_with_rain cloud with rain
🌨️	cloud_with_snow	cloud_with_snow	cloud_with_snow cloud with snow
🌩️	cloud_with_lightning	cloud_with_lightning	cloud_with_lightning cloud with lightning
🌪️	tornado	tornado	tornado tornado
🌫️	fog	fog	fog fog
🌬️	wind_face	wind_face	wind_face wind face
🌀	cyclone	cyclone	cyclone cyclone swirl
🌈	rainbow	rainbow	rainbow rainbow
🌂	closed_umbrella	closed_umbrella	closed_umbrella closed umbrella weather rain
☂️	open_umbrella	open_umbrella	open_umbrella umbrella
☔	umbrella	umbrella	umbrella umbrella with rain drops rain weather
⛱️	parasol_on_ground	parasol_on_ground	parasol_on_ground umbrella on ground beach_umbrella
⚡	zap	zap	zap high voltage lightning thunder
❄️	snowflake	snowflake	snowflake snowflake winter cold weather
☃️	snowman_with_snow	snowman_with_snow	snowman_with_snow snowman winter christmas
⛄	snowman	snowman	snowman snowman without snow winter
☄️	comet	comet	comet comet
🔥	fire	fire	fire fire burn
💧	droplet	droplet	droplet droplet water
🌊	ocean	ocean	ocean water wave sea
🎃	jack_o_lantern	jack_o_lantern	jack_o_lantern jack-o-lantern halloween
🎄	christmas_tree	christmas_tree	christmas_tree Christmas tree
🎆	fireworks	fireworks	fireworks fireworks festival celebration
🎇	sparkler	sparkler	sparkler sparkler
🧨	firecracker	firecracker	firecracker firecracker
✨	sparkles	sparkles	sparkles sparkles shiny
🎈	balloon	balloon	balloon balloon party birthday
🎉	tada	tada	tada party popper hooray party
🎊	confetti_ball	confetti_ball	confetti_ball confetti ball
🎋	tanabata_tree	tanabata_tree	tanabata_tree tanabata tree
🎍	bamboo	bamboo	bamboo pine decoration
🎎	dolls	dolls	dolls Japanese dolls
🎏	flags	flags	flags carp streamer
🎐	wind_chime	wind_chime	wind_chime wind chime
🎑	rice_scene	rice_scene	rice_scene moon viewing ceremony
🧧	red_envelope	red_envelope	red_envelope red envelope
🎀	ribbon	ribbon	ribbon ribbon
🎁	gift	gift	gift wrapped gift present birthday christmas
🎗️	reminder_ribbon	reminder_ribbon	reminder_ribbon reminder ribbon
🎟️	tickets	tickets	tickets admission tickets
🎫	ticket	ticket	ticket ticket
🎖️	medal_military	medal_military	medal_military military medal
🏆	trophy	trophy	trophy trophy award contest winner
🏅	medal_sports	medal_sports	medal_sports sports medal gold winner
🥇	1st_place_medal	1st_place_medal	1st_place_medal 1st place medal gold
🥈	2nd_place_medal	2nd_place_medal	2nd_place_medal 2nd place medal silver
🥉	3rd_place_medal	3rd_place_medal	3rd_place_medal 3rd place medal bronze
⚽	soccer	soccer	soccer soccer ball sports
⚾	baseball	baseball	baseball baseball sports
🥎	softball	softball	softball softball
🏀	basketball	basketball	basketball basketball sports
🏐	volleyball	volleyball	volleyball volleyball
🏈	football	football	football american football sports
🏉	rugby_football	rugby_football	rugby_football rugby football
🎾	tennis	tennis	tennis tennis sports
🥏	flying_disc	flying_disc	flying_disc flying disc
🎳	bowling	bowling	bowling bowling
🏏	cricket_game	cricket_game	cricket_game cricket game
🏑	field_hockey	field_hockey	field_hockey field hockey
🏒	ice_hockey	ice_hockey	ice_hockey ice hockey
🥍	lacrosse	lacrosse	lacrosse lacrosse
🏓	ping_pong	ping_pong	ping_pong ping pong
🏸	badminton	badminton	badminton badminton
🥊	boxing_glove	boxing_glove	boxing_glove boxing glove
🥋	martial_arts_uniform	martial_arts_uniform	martial_arts_uniform martial arts uniform
🥅	goal_net	goal_net	goal_net goal net
⛳	golf	golf	golf flag in hole
⛸️	ice_skate	ice_skate	ice_skate ice skate skating
🎣	fishing_pole_and_fish	fishing_pole_and_fish	fishing_pole_and_fish fishing pole
🤿	diving_mask	diving_mask	diving_mask diving mask
🎽	running_shirt_with_sash	running_shirt_with_sash	running_shirt_with_sash running shirt marathon
🎿	ski	ski	ski skis
🛷	sled	sled	sled sled
🥌	curling_stone	curling_stone	curling_stone curling stone
🎯	dart	dart	dart bullseye target
🪀	yo_yo	yo_yo	yo_yo yo-yo
🪁	kite	kite	kite kite
🔫	gun	gun	gun water pistol shoot weapon
🎱	8ball	8ball	8ball pool 8 ball pool billiards
🔮	crystal_ball	crystal_ball	crystal_ball crystal ball fortune
🪄	magic_wand	magic_wand	magic_wand magic wand
🎮	video_game	video_game	video_game video game play controller console
🕹️	joystick	joystick	joystick joystick
🎰	slot_machine	slot_machine	slot_machine slot machine
🎲	game_die	game_die	game_die game die dice gambling
🧩	jigsaw	jigsaw	jigsaw puzzle piece
🧸	teddy_bear	teddy_bear	teddy_bear teddy bear
🪅	pinata	pinata	pinata piñata
🪩	mirror_ball	mirror_ball	mirror_ball mirror ball disco party
🪆	nesting_dolls	nesting_dolls	nesting_dolls nesting dolls
♠️	spades	spades	spades spade suit
♥️	hearts	hearts	hearts heart suit
♦️	diamonds	diamonds	diamonds diamond suit
♣️	clubs	clubs	clubs club suit
♟️	chess_pawn	chess_pawn	chess_pawn chess pawn
🃏	black_joker	black_joker	black_joker joker
🀄	mahjong	mahjong	mahjong mahjong red dragon
🎴	flower_playing_cards	flower_playing_cards	flower_playing_cards flower playing cards
🎭	performing_arts	performing_arts	performing_arts performing arts theater drama
🖼️	framed_picture	framed_picture	framed_picture framed picture
🎨	art	art	art artist palette design paint
🧵	thread	thread	thread thread
🪡	sewing_needle	sewing_needle	sewing_needle sewing needle
🧶	yarn	yarn	yarn yarn
🪢	knot	knot	knot knot
👓	eyeglasses	eyeglasses	eyeglasses glasses glasses
🕶️	dark_sunglasses	dark_sunglasses	dark_sunglasses sunglasses
🥽	goggles	goggles	goggles goggles
🥼	lab_coat	lab_coat	lab_coat lab coat
🦺	safety_vest	safety_vest	safety_vest safety vest
👔	necktie	necktie	necktie necktie shirt formal
👕	shirt	shirt,tshirt	shirt tshirt t-shirt
👖	jeans	jeans	jeans jeans pants
🧣	scarf	scarf	scarf scarf
🧤	gloves	gloves	gloves gloves
🧥	coat	coat	coat coat
🧦	socks	socks	socks socks
👗	dress	dress	dress dress
👘	kimono	kimono	kimono kimono
🥻	sari	sari	sari sari
🩱	one_piece_swimsuit	one_piece_swimsuit	one_piece_swimsuit one-piece swimsuit
🩲	swim_brief	swim_brief	swim_brief briefs
🩳	shorts	shorts	shorts shorts
👙	bikini	bikini	bikini bikini beach
👚	womans_clothes	womans_clothes	womans_clothes woman’s clothes
🪭	folding_hand_fan	folding_hand_fan	folding_hand_fan folding hand fan sensu
👛	purse	purse	purse purse
👜	handbag	handbag	handbag handbag bag
👝	pouch	pouch	pouch clutch bag bag
🛍️	shopping	shopping	shopping shopping bags bags
🎒	school_satchel	school_satchel	school_satchel backpack
🩴	thong_sandal	thong_sandal	thong_sandal thong sandal
👞	mans_shoe	mans_shoe,shoe	mans_shoe shoe man’s shoe
👟	athletic_shoe	athletic_shoe	athletic_shoe running shoe sneaker sport running
🥾	hiking_boot	hiking_boot	hiking_boot hiking boot
🥿	flat_shoe	flat_shoe	flat_shoe flat shoe
👠	high_heel	high_heel	high_heel high-heeled shoe shoe
👡	sandal	sandal	sandal woman’s sandal shoe
🩰	ballet_shoes	ballet_shoes	ballet_shoes ballet shoes
👢	boot	boot	boot woman’s boot
🪮	hair_pick	hair_pick	hair_pick hair pick
👑	crown	crown	crown crown king queen royal
👒	womans_hat	womans_hat	womans_hat woman’s hat
🎩	tophat	tophat	tophat top hat hat classy
🎓	mortar_board	mortar_board	mortar_board graduation cap education college university graduation
🧢	billed_cap	billed_cap	billed_cap billed cap
🪖	military_helmet	military_helmet	military_helmet military helmet
⛑️	rescue_worker_helmet	rescue_worker_helmet	rescue_worker_helmet rescue worker’s helmet
📿	prayer_beads	prayer_beads	prayer_beads prayer beads
💄	lipstick	lipstick	lipstick lipstick makeup
💍	ring	ring	ring ring wedding marriage engaged
💎	gem	gem	gem gem stone diamond
🔇	mute	mute	mute muted speaker sound volume
🔈	speaker	speaker	speaker speaker low volume
🔉	sound	sound	sound speaker medium volume volume
🔊	loud_sound	loud_sound	loud_sound speaker high volume volume
📢	loudspeaker	loudspeaker	loudspeaker loudspeaker announcement
📣	mega	mega	mega megaphone
📯	postal_horn	postal_horn	postal_horn postal horn
🔔	bell	bell	bell bell sound notification
🔕	no_bell	no_bell	no_bell bell with slash volume off
🎼	musical_score	musical_score	musical_score musical score
🎵	musical_note	musical_note	musical_note musical note
🎶	notes	notes	notes musical notes music
🎙️	studio_microphone	studio_microphone	studio_microphone studio microphone podcast
🎚️	level_slider	level_slider	level_slider level slider
🎛️	control_knobs	control_knobs	control_knobs control knobs
🎤	microphone	microphone	microphone microphone sing
🎧	headphones	headphones	headphones headphone music earphones
📻	radio	radio	radio radio podcast
🎷	saxophone	saxophone	saxophone saxophone
🪗	accordion	accordion	accordion accordion
🎸	guitar	guitar	guitar guitar rock
🎹	musical_keyboard	musical_keyboard	musical_keyboard musical keyboard piano
🎺	trumpet	trumpet	trumpet trumpet
🎻	violin	violin	violin violin
🪕	banjo	banjo	banjo banjo
🥁	drum	drum	drum drum
🪘	long_drum	long_drum	long_drum long drum
🪇	maracas	maracas	maracas maracas shaker
🪈	flute	flute	flute flute recorder
📱	iphone	iphone	iphone mobile phone smartphone mobile
📲	calling	calling	calling mobile phone with arrow call incoming
☎️	phone	phone,telephone	phone telephone telephone
📞	telephone_receiver	telephone_receiver	telephone_receiver telephone receiver phone call
📟	pager	pager	pager pager
📠	fax	fax	fax fax machine
🔋	battery	battery	battery battery power
🪫	low_battery	low_battery	low_battery low battery
🔌	electric_plug	electric_plug	electric_plug electric plug
💻	computer	computer	computer laptop desktop screen
🖥️	desktop_computer	desktop_computer	desktop_computer desktop computer
🖨️	printer	printer	printer printer
⌨️	keyboard	keyboard	keyboard keyboard
🖱️	computer_mouse	computer_mouse	computer_mouse computer mouse
🖲️	trackball	trackball	trackball trackball
💽	minidisc	minidisc	minidisc computer disk
💾	floppy_disk	floppy_disk	floppy_disk floppy disk save
💿	cd	cd	cd optical disk
📀	dvd	dvd	dvd dvd
🧮	abacus	abacus	abacus abacus
🎥	movie_camera	movie_camera	movie_camera movie camera film video
🎞️	film_strip	film_strip	film_strip film frames
📽️	film_projector	film_projector	film_projector film projector
🎬	clapper	clapper	clapper clapper board film
📺	tv	tv	tv television
📷	camera	camera	camera camera photo
📸	camera_flash	camera_flash	camera_flash camera with flash photo
📹	video_camera	video_camera	video_camera video camera
📼	vhs	vhs	vhs videocassette
🔍	mag	mag	mag magnifying glass tilted left search zoom
🔎	mag_right	mag_right	mag_right magnifying glass tilted right
🕯️	candle	candle	candle candle
💡	bulb	bulb	bulb light bulb idea light
🔦	flashlight	flashlight	flashlight flashlight
🏮	izakaya_lantern	izakaya_lantern,lantern	izakaya_lantern lantern red paper lantern
🪔	diya_lamp	diya_lamp	diya_lamp diya lamp
📔	notebook_with_decorative_cover	notebook_with_decorative_cover	notebook_with_decorative_cover notebook with decorative cover
📕	closed_book	closed_book	closed_book closed book
📖	book	book,open_book	book open_book open book
📗	green_book	green_book	green_book green book
📘	blue_book	blue_book	blue_book blue book
📙	orange_book	orange_book	orange_book orange book
📚	books	books	books books library
📓	notebook	notebook	notebook notebook
📒	ledger	ledger	ledger ledger
📃	page_with_curl	page_with_curl	page_with_curl page with curl
📜	scroll	scroll	scroll scroll document
📄	page_facing_up	page_facing_up	page_facing_up page facing up document
📰	newspaper	newspaper	newspaper newspaper press
🗞️	newspaper_roll	newspaper_roll	newspaper_roll rolled-up newspaper press
📑	bookmark_tabs	bookmark_tabs	bookmark_tabs bookmark tabs
🔖	bookmark	bookmark	bookmark bookmark
🏷️	label	label	label label tag
💰	moneybag	moneybag	moneybag money bag dollar cream
🪙	coin	coin	coin coin
💴	yen	yen	yen yen banknote
💵	dollar	dollar	dollar dollar banknote money
💶	euro	euro	euro euro banknote
💷	pound	pound	pound pound banknote
💸	money_with_wings	money_with_wings	money_with_wings money with wings dollar
💳	credit_card	credit_card	credit_card credit card subscription
🧾	receipt	receipt	receipt receipt
💹	chart	chart	chart chart increasing with yen
✉️	envelope	envelope	envelope envelope letter email
📧	email	email,e-mail	email e-mail e-mail
📨	incoming_envelope	incoming_envelope	incoming_envelope incoming envelope
📩	envelope_with_arrow	envelope_with_arrow	envelope_with_arrow envelope with arrow
📤	outbox_tray	outbox_tray	outbox_tray outbox tray
📥	inbox_tray	inbox_tray	inbox_tray inbox tray
📦	package	package	package package shipping
📫	mailbox	mailbox	mailbox closed mailbox with raised flag
📪	mailbox_closed	mailbox_closed	mailbox_closed closed mailbox with lowered flag
📬	mailbox_with_mail	mailbox_with_mail	mailbox_with_mail open mailbox with raised flag
📭	mailbox_with_no_mail	mailbox_with_no_mail	mailbox_with_no_mail open mailbox with lowered flag
📮	postbox	postbox	postbox postbox
🗳️	ballot_box	ballot_box	ballot_box ballot box with ballot
✏️	pencil2	pencil2	pencil2 pencil
✒️	black_nib	black_nib	black_nib black nib
🖋️	fountain_pen	fountain_pen	fountain_pen fountain pen
🖊️	pen	pen	pen pen
🖌️	paintbrush	paintbrush	paintbrush paintbrush
🖍️	crayon	crayon	crayon crayon
📝	memo	memo,pencil	memo pencil memo document note
💼	briefcase	briefcase	briefcase briefcase business
📁	file_folder	file_folder	file_folder file folder directory
📂	open_file_folder	open_file_folder	open_file_folder open file folder
🗂️	card_index_dividers	card_index_dividers	card_index_dividers card index dividers
📅	date	date	date calendar calendar schedule
📆	calendar	calendar	calendar tear-off calendar schedule
🗒️	spiral_notepad	spiral_notepad	spiral_notepad spiral notepad
🗓️	spiral_calendar	spiral_calendar	spiral_calendar spiral calendar
📇	card_index	card_index	card_index card index
📈	chart_with_upwards_trend	chart_with_upwards_trend	chart_with_upwards_trend chart increasing graph metrics
📉	chart_with_downwards_trend	chart_with_downwards_trend	chart_with_downwards_trend chart decreasing graph metrics
📊	bar_chart	bar_chart	bar_chart bar chart stats metrics
📋	clipboard	clipboard	clipboard clipboard
📌	pushpin	pushpin	pushpin pushpin location
📍	round_pushpin	round_pushpin	round_pushpin round pushpin location
📎	paperclip	paperclip	paperclip paperclip
🖇️	paperclips	paperclips	paperclips linked paperclips
📏	straight_ruler	straight_ruler	straight_ruler straight ruler
📐	triangular_ruler	triangular_ruler	triangular_ruler triangular ruler
✂️	scissors	scissors	scissors scissors cut
🗃️	card_file_box	card_file_box	card_file_box card file box
🗄️	file_cabinet	file_cabinet	file_cabinet file cabinet
🗑️	wastebasket	wastebasket	wastebasket wastebasket trash
🔒	lock	lock	lock locked security private
🔓	unlock	unlock	unlock unlocked security
🔏	lock_with_ink_pen	lock_with_ink_pen	lock_with_ink_pen locked with pen
🔐	closed_lock_with_key	closed_lock_with_key	closed_lock_with_key locked with key security
🔑	key	key	key key lock password
🗝️	old_key	old_key	old_key old key
🔨	hammer	hammer	hammer hammer tool
🪓	axe	axe	axe axe
⛏️	pick	pick	pick pick
⚒️	hammer_and_pick	hammer_and_pick	hammer_and_pick hammer and pick
🛠️	hammer_and_wrench	hammer_and_wrench	hammer_and_wrench hammer and wrench
🗡️	dagger	dagger	dagger dagger
⚔️	crossed_swords	crossed_swords	crossed_swords crossed swords
💣	bomb	bomb	bomb bomb boom
🪃	boomerang	boomerang	boomerang boomerang
🏹	bow_and_arrow	bow_and_arrow	bow_and_arrow bow and arrow archery
🛡️	shield	shield	shield shield
🪚	carpentry_saw	carpentry_saw	carpentry_saw carpentry saw
🔧	wrench	wrench	wrench wrench tool
🪛	screwdriver	screwdriver	screwdriver screwdriver
🔩	nut_and_bolt	nut_and_bolt	nut_and_bolt nut and bolt
⚙️	gear	gear	gear gear
🗜️	clamp	clamp	clamp clamp
⚖️	balance_scale	balance_scale	balance_scale balance scale
🦯	probing_cane	probing_cane	probing_cane white cane
🔗	link	link	link link
⛓️	chains	chains	chains chains
🪝	hook	hook	hook hook
🧰	toolbox	toolbox	toolbox toolbox
🧲	magnet	magnet	magnet magnet
🪜	ladder	ladder	ladder ladder
⚗️	alembic	alembic	alembic alembic
🧪	test_tube	test_tube	test_tube test tube
🧫	petri_dish	petri_dish	petri_dish petri dish
🧬	dna	dna	dna dna
🔬	microscope	microscope	microscope microscope science laboratory investigate
🔭	telescope	telescope	telescope telescope
📡	satellite	satellite	satellite satellite antenna signal
💉	syringe	syringe	syringe syringe health hospital needle
🩸	drop_of_blood	drop_of_blood	drop_of_blood drop of blood
💊	pill	pill	pill pill health medicine
🩹	adhesive_bandage	adhesive_bandage	adhesive_bandage adhesive bandage
🩼	crutch	crutch	crutch crutch
🩺	stethoscope	stethoscope	stethoscope stethoscope
🩻	x_ray	x_ray	x_ray x-ray
🚪	door	door	door door
🛗	elevator	elevator	elevator elevator
🪞	mirror	mirror	mirror mirror
🪟	window	window	window window
🛏️	bed	bed	bed bed
🛋️	couch_and_lamp	couch_and_lamp	couch_and_lamp couch and lamp
🪑	chair	chair	chair chair
🚽	toilet	toilet	toilet toilet wc
🪠	plunger	plunger	plunger plunger
🚿	shower	shower	shower shower bath
🛁	bathtub	bathtub	bathtub bathtub
🪤	mouse_trap	mouse_trap	mouse_trap mouse trap
🪒	razor	razor	razor razor
🧴	lotion_bottle	lotion_bottle	lotion_bottle lotion bottle
🧷	safety_pin	safety_pin	safety_pin safety pin
🧹	broom	broom	broom broom
🧺	basket	basket	basket basket
🧻	roll_of_paper	roll_of_paper	roll_of_paper roll of paper toilet
🪣	bucket	bucket	bucket bucket
🧼	soap	soap	soap soap
🫧	bubbles	bubbles	bubbles bubbles
🪥	toothbrush	toothbrush	toothbrush toothbrush
🧽	sponge	sponge	sponge sponge
🧯	fire_extinguisher	fire_extinguisher	fire_extinguisher fire extinguisher
🛒	shopping_cart	shopping_cart	shopping_cart shopping cart
🚬	smoking	smoking	smoking cigarette cigarette
⚰️	coffin	coffin	coffin coffin funeral
🪦	headstone	headstone	headstone headstone
⚱️	funeral_urn	funeral_urn	funeral_urn funeral urn
🧿	nazar_amulet	nazar_amulet	nazar_amulet nazar amulet
🪬	hamsa	hamsa	hamsa hamsa
🗿	moyai	moyai	moyai moai stone
🪧	placard	placard	placard placard
🪪	identification_card	identification_card	identification_card identification card
🏧	atm	atm	atm ATM sign
🚮	put_litter_in_its_place	put_litter_in_its_place	put_litter_in_its_place litter in bin sign
🚰	potable_water	potable_water	potable_water potable water
♿	wheelchair	wheelchair	wheelchair wheelchair symbol accessibility
🚹	mens	mens	mens men’s room
🚺	womens	womens	womens women’s room
🚻	restroom	restroom	restroom restroom toilet
🚼	baby_symbol	baby_symbol	baby_symbol baby symbol
🚾	wc	wc	wc water closet toilet restroom
🛂	passport_control	passport_control	passport_control passport control
🛃	customs	customs	customs customs
🛄	baggage_claim	baggage_claim	baggage_claim baggage claim airport
🛅	left_luggage	left_luggage	left_luggage left luggage
⚠️	warning	warning	warning warning wip
🚸	children_crossing	children_crossing	children_crossing children crossing
⛔	no_entry	no_entry	no_entry no entry limit
🚫	no_entry_sign	no_entry_sign	no_entry_sign prohibited block forbidden
🚳	no_bicycles	no_bicycles	no_bicycles no bicycles
🚭	no_smoking	no_smoking	no_smoking no smoking
🚯	do_not_litter	do_not_litter	do_not_litter no littering
🚱	non-potable_water	non-potable_water	non-potable_water non-potable water
🚷	no_pedestrians	no_pedestrians	no_pedestrians no pedestrians
📵	no_mobile_phones	no_mobile_phones	no_mobile_phones no mobile phones
🔞	underage	underage	underage no one under eighteen
☢️	radioactive	radioactive	radioactive radioactive
☣️	biohazard	biohazard	biohazard biohazard
⬆️	arrow_up	arrow_up	arrow_up up arrow
↗️	arrow_upper_right	arrow_upper_right	arrow_upper_right up-right arrow
➡️	arrow_right	arrow_right	arrow_right right arrow
↘️	arrow_lower_right	arrow_lower_right	arrow_lower_right down-right arrow
⬇️	arrow_down	arrow_down	arrow_down down arrow
↙️	arrow_lower_left	arrow_lower_left	arrow_lower_left down-left arrow
⬅️	arrow_left	arrow_left	arrow_left left arrow
↖️	arrow_upper_left	arrow_upper_left	arrow_upper_left up-left arrow
↕️	arrow_up_down	arrow_up_down	arrow_up_down up-down arrow
↔️	left_right_arrow	left_right_arrow	left_right_arrow left-right arrow
↩️	leftwards_arrow_with_hook	leftwards_arrow_with_hook	leftwards_arrow_with_hook right arrow curving left return
↪️	arrow_right_hook	arrow_right_hook	arrow_right_hook left arrow curving right
⤴️	arrow_heading_up	arrow_heading_up	arrow_heading_up right arrow curving up
⤵️	arrow_heading_down	arrow_heading_down	arrow_heading_down right arrow curving down
🔃	arrows_clockwise	arrows_clockwise	arrows_clockwise clockwise vertical arrows
🔄	arrows_counterclockwise	arrows_counterclockwise	arrows_counterclockwise counterclockwise arrows button sync
🔙	back	back	back BACK arrow
🔚	end	end	end END arrow
🔛	on	on	on ON! arrow
🔜	soon	soon	soon SOON arrow
🔝	top	top	top TOP arrow
🛐	place_of_worship	place_of_worship	place_of_worship place of worship
⚛️	atom_symbol	atom_symbol	atom_symbol atom symbol
🕉️	om	om	om om
✡️	star_of_david	star_of_david	star_of_david star of David
☸️	wheel_of_dharma	wheel_of_dharma	wheel_of_dharma wheel of dharma
☯️	yin_yang	yin_yang	yin_yang yin yang
✝️	latin_cross	latin_cross	latin_cross latin cross
☦️	orthodox_cross	orthodox_cross	orthodox_cross orthodox cross
☪️	star_and_crescent	star_and_crescent	star_and_crescent star and crescent
☮️	peace_symbol	peace_symbol	peace_symbol peace symbol
🕎	menorah	menorah	menorah menorah
🔯	six_pointed_star	six_pointed_star	six_pointed_star dotted six-pointed star
🪯	khanda	khanda	khanda khanda
♈	aries	aries	aries Aries
♉	taurus	taurus	taurus Taurus
♊	gemini	gemini	gemini Gemini
♋	cancer	cancer	cancer Cancer
♌	leo	leo	leo Leo
♍	virgo	virgo	virgo Virgo
♎	libra	libra	libra Libra
♏	scorpius	scorpius	scorpius Scorpio
♐	sagittarius	sagittarius	sagittarius Sagittarius
♑	capricorn	capricorn	capricorn Capricorn
♒	aquarius	aquarius	aquarius Aquarius
♓	pisces	pisces	pisces Pisces
⛎	ophiuchus	ophiuchus	ophiuchus Ophiuchus
🔀	twisted_rightwards_arrows	twisted_rightwards_arrows	twisted_rightwards_arrows shuffle tracks button shuffle
🔁	repeat	repeat	repeat repeat button loop
🔂	repeat_one	repeat_one	repeat_one repeat single button
▶️	arrow_forward	arrow_forward	arrow_forward play button
⏩	fast_forward	fast_forward	fast_forward fast-forward button
⏭️	next_track_button	next_track_button	next_track_button next track button
⏯️	play_or_pause_button	play_or_pause_button	play_or_pause_button play or pause button
◀️	arrow_backward	arrow_backward	arrow_backward reverse button
⏪	rewind	rewind	rewind fast reverse button
⏮️	previous_track_button	previous_track_button	previous_track_button last track button
🔼	arrow_up_small	arrow_up_small	arrow_up_small upwards button
⏫	arrow_double_up	arrow_double_up	arrow_double_up fast up button
🔽	arrow_down_small	arrow_down_small	arrow_down_small downwards button
⏬	arrow_double_down	arrow_double_down	arrow_double_down fast down button
⏸️	pause_button	pause_button	pause_button pause button
⏹️	stop_button	stop_button	stop_button stop button
⏺️	record_button	record_button	record_button record button
⏏️	eject_button	eject_button	eject_button eject button
🎦	cinema	cinema	cinema cinema film movie
🔅	low_brightness	low_brightness	low_brightness dim button
🔆	high_brightness	high_brightness	high_brightness bright button
📶	signal_strength	signal_strength	signal_strength antenna bars wifi
🛜	wireless	wireless	wireless wireless wifi
📳	vibration_mode	vibration_mode	vibration_mode vibration mode
📴	mobile_phone_off	mobile_phone_off	mobile_phone_off mobile phone off mute off
♀️	female_sign	female_sign	female_sign female sign
♂️	male_sign	male_sign	male_sign male sign
⚧️	transgender_symbol	transgender_symbol	transgender_symbol transgender symbol
✖️	heavy_multiplication_x	heavy_multiplication_x	heavy_multiplication_x multiply
➕	heavy_plus_sign	heavy_plus_sign	heavy_plus_sign plus
➖	heavy_minus_sign	heavy_minus_sign	heavy_minus_sign minus
➗	heavy_division_sign	heavy_division_sign	heavy_division_sign divide
🟰	heavy_equals_sign	heavy_equals_sign	heavy_equals_sign heavy equals sign
♾️	infinity	infinity	infinity infinity
‼️	bangbang	bangbang	bangbang double exclamation mark
⁉️	interrobang	interrobang	interrobang exclamation question mark
❓	question	question	question red question mark confused
❔	grey_question	grey_question	grey_question white question mark
❕	grey_exclamation	grey_exclamation	grey_exclamation white exclamation mark
❗	exclamation	exclamation,heavy_exclamation_mark	exclamation heavy_exclamation_mark red exclamation mark bang
〰️	wavy_dash	wavy_dash	wavy_dash wavy dash
💱	currency_exchange	currency_exchange	currency_exchange currency exchange
💲	heavy_dollar_sign	heavy_dollar_sign	heavy_dollar_sign heavy dollar sign
⚕️	medical_symbol	medical_symbol	medical_symbol medical symbol
♻️	recycle	recycle	recycle recycling symbol environment green
⚜️	fleur_de_lis	fleur_de_lis	fleur_de_lis fleur-de-lis
🔱	trident	trident	trident trident emblem
📛	name_badge	name_badge	name_badge name badge
🔰	beginner	beginner	beginner Japanese symbol for beginner
⭕	o	o	o hollow red circle
✅	white_check_mark	white_check_mark	white_check_mark check mark button
☑️	ballot_box_with_check	ballot_box_with_check	ballot_box_with_check check box with check
✔️	heavy_check_mark	heavy_check_mark	heavy_check_mark check mark
❌	x	x	x cross mark
❎	negative_squared_cross_mark	negative_squared_cross_mark	negative_squared_cross_mark cross mark button
➰	curly_loop	curly_loop	curly_loop curly loop
➿	loop	loop	loop double curly loop
〽️	part_alternation_mark	part_alternation_mark	part_alternation_mark part alternation mark
✳️	eight_spoked_asterisk	eight_spoked_asterisk	eight_spoked_asterisk eight-spoked asterisk
✴️	eight_pointed_black_star	eight_pointed_black_star	eight_pointed_black_star eight-pointed star
❇️	sparkle	sparkle	sparkle sparkle
©️	copyright	copyright	copyright copyright
®️	registered	registered	registered registered
™️	tm	tm	tm trade mark trademark
#️⃣	hash	hash	hash keycap: # number
